datetime,symbol,open,high,low,close,volume
2024-05-01 02:00:00,BITSTAMP:XRPUSD,0.5005,0.52099,0.478,0.51676,10566222.91814623
2024-05-02 02:00:00,BITSTAMP:XRPUSD,0.5169,0.52455,0.5064,0.51777,12538113.62999673
2024-05-03 02:00:00,BITSTAMP:XRPUSD,0.51868,0.53683,0.51459,0.53224,14107365.45072273
2024-05-04 02:00:00,BITSTAMP:XRPUSD,0.53148,0.54057,0.52762,0.53023,5145750.85403174
2024-05-05 02:00:00,BITSTAMP:XRPUSD,0.53044,0.53331,0.52447,0.52968,2598116.32789152
2024-05-06 02:00:00,BITSTAMP:XRPUSD,0.52936,0.57,0.525,0.5402,14804752.90611618
2024-05-07 02:00:00,BITSTAMP:XRPUSD,0.53989,0.544,0.522,0.52474,8350349.65826708
2024-05-08 02:00:00,BITSTAMP:XRPUSD,0.52423,0.52951,0.51521,0.5171,7197677.35564054
2024-05-09 02:00:00,BITSTAMP:XRPUSD,0.51731,0.52346,0.5085,0.5211,8199492.24483374
2024-05-10 02:00:00,BITSTAMP:XRPUSD,0.52056,0.52056,0.497,0.50191,8473108.02708834
2024-05-11 02:00:00,BITSTAMP:XRPUSD,0.50192,0.50745,0.50055,0.50578,1510812.06793768
2024-05-12 02:00:00,BITSTAMP:XRPUSD,0.5056,0.50826,0.49594,0.49954,1713087.57261012
2024-05-13 02:00:00,BITSTAMP:XRPUSD,0.49973,0.51193,0.48682,0.50493,9274344.19802438
2024-05-14 02:00:00,BITSTAMP:XRPUSD,0.50513,0.51284,0.49693,0.49989,7885483.20055492
2024-05-15 02:00:00,BITSTAMP:XRPUSD,0.50066,0.51984,0.49682,0.51918,10081534.28349834
2024-05-16 02:00:00,BITSTAMP:XRPUSD,0.51943,0.52249,0.51272,0.51578,12135745.41136788
2024-05-17 02:00:00,BITSTAMP:XRPUSD,0.51578,0.52932,0.51372,0.52358,8579942.77385659
2024-05-18 02:00:00,BITSTAMP:XRPUSD,0.5231,0.52564,0.519,0.52131,2083575.32415461
2024-05-19 02:00:00,BITSTAMP:XRPUSD,0.52125,0.52352,0.5065,0.5097,2142607.49503751
2024-05-20 02:00:00,BITSTAMP:XRPUSD,0.50956,0.53792,0.50636,0.53775,8866242.90664007
2024-05-21 02:00:00,BITSTAMP:XRPUSD,0.53727,0.557,0.53191,0.53692,14856911.25448367
2024-05-22 02:00:00,BITSTAMP:XRPUSD,0.53701,0.53747,0.522,0.5265,10789430.66979519
2024-05-23 02:00:00,BITSTAMP:XRPUSD,0.52677,0.54785,0.50301,0.52856,16177750.33467655
2024-05-24 02:00:00,BITSTAMP:XRPUSD,0.52858,0.53702,0.51678,0.53577,6412477.16067917
2024-05-25 02:00:00,BITSTAMP:XRPUSD,0.53582,0.54257,0.53316,0.54135,2911103.21610743
2024-05-26 02:00:00,BITSTAMP:XRPUSD,0.54113,0.54173,0.526,0.52816,2655556.89870322
2024-05-27 02:00:00,BITSTAMP:XRPUSD,0.52779,0.54043,0.523,0.53355,7924665.15146525
2024-05-28 02:00:00,BITSTAMP:XRPUSD,0.53364,0.53459,0.521,0.52817,7206819.14788469
2024-05-29 02:00:00,BITSTAMP:XRPUSD,0.52812,0.53255,0.51954,0.52327,7210400.110829
2024-05-30 02:00:00,BITSTAMP:XRPUSD,0.52306,0.527,0.51283,0.51853,6847944.94962355
2024-05-31 02:00:00,BITSTAMP:XRPUSD,0.51845,0.5253,0.5117,0.51711,9823848.35785551
