datetime,symbol,open,high,low,close,volume
2023-06-01 02:00:00,BITSTAMP:XRPUSD,0.51668,0.51668,0.50164,0.50651,42520249.50074698
2023-06-02 02:00:00,BITSTAMP:XRPUSD,0.50679,0.5272,0.50401,0.52518,38181903.39594152
2023-06-03 02:00:00,BITSTAMP:XRPUSD,0.52487,0.53333,0.51463,0.51877,7538761.59187762
2023-06-04 02:00:00,BITSTAMP:XRPUSD,0.51866,0.5466,0.5154,0.53605,16646875.91605539
2023-06-05 02:00:00,BITSTAMP:XRPUSD,0.53594,0.54305,0.48604,0.50946,65217973.79171058
2023-06-06 02:00:00,BITSTAMP:XRPUSD,0.50879,0.53265,0.4958,0.53041,54662090.44162769
2023-06-07 02:00:00,BITSTAMP:XRPUSD,0.53007,0.5383,0.50684,0.51864,59288063.09508989
2023-06-08 02:00:00,BITSTAMP:XRPUSD,0.51764,0.52773,0.51591,0.5239,43336437.98192314
2023-06-09 02:00:00,BITSTAMP:XRPUSD,0.52392,0.54146,0.52044,0.53803,44800933.08822386
2023-06-10 02:00:00,BITSTAMP:XRPUSD,0.53764,0.5385,0.47395,0.50742,30292000.35677273
2023-06-11 02:00:00,BITSTAMP:XRPUSD,0.50736,0.52934,0.50331,0.52084,10339594.06229799
2023-06-12 02:00:00,BITSTAMP:XRPUSD,0.52114,0.52802,0.5087,0.52532,56574018.07390829
2023-06-13 02:00:00,BITSTAMP:XRPUSD,0.52504,0.56506,0.505,0.51931,71215218.67683548
2023-06-14 02:00:00,BITSTAMP:XRPUSD,0.51801,0.52034,0.46106,0.48013,56241726.0138017
2023-06-15 02:00:00,BITSTAMP:XRPUSD,0.47992,0.48518,0.465,0.47989,42099529.22651045
2023-06-16 02:00:00,BITSTAMP:XRPUSD,0.4796,0.48268,0.4556,0.4754,39072459.5010125
2023-06-17 02:00:00,BITSTAMP:XRPUSD,0.47534,0.48652,0.46945,0.4793,6239108.9965097
2023-06-18 02:00:00,BITSTAMP:XRPUSD,0.47869,0.49755,0.47444,0.48683,11134388.65120915
2023-06-19 02:00:00,BITSTAMP:XRPUSD,0.48671,0.49795,0.48122,0.49232,20106408.537326
2023-06-20 02:00:00,BITSTAMP:XRPUSD,0.49309,0.49622,0.47163,0.493,36030703.82860469
2023-06-21 02:00:00,BITSTAMP:XRPUSD,0.49218,0.50304,0.49,0.49989,45386608.06235343
2023-06-22 02:00:00,BITSTAMP:XRPUSD,0.49986,0.52701,0.4824,0.49397,39113971.3992327
2023-06-23 02:00:00,BITSTAMP:XRPUSD,0.49446,0.50234,0.48441,0.49636,34057306.92592854
2023-06-24 02:00:00,BITSTAMP:XRPUSD,0.49541,0.49541,0.4785,0.48679,4316119.99305067
2023-06-25 02:00:00,BITSTAMP:XRPUSD,0.48656,0.4974,0.48317,0.49047,7668134.40186888
2023-06-26 02:00:00,BITSTAMP:XRPUSD,0.49056,0.49176,0.47011,0.47917,50658950.89714988
2023-06-27 02:00:00,BITSTAMP:XRPUSD,0.47913,0.48488,0.47644,0.48322,40990085.39973446
2023-06-28 02:00:00,BITSTAMP:XRPUSD,0.48393,0.48404,0.45,0.46507,39617440.11165287
2023-06-29 02:00:00,BITSTAMP:XRPUSD,0.46479,0.47731,0.4619,0.4745,22554173.78140928
2023-06-30 02:00:00,BITSTAMP:XRPUSD,0.47467,0.48244,0.4497,0.47314,44565253.15583591
