datetime,symbol,open,high,low,close,volume
2024-04-01 02:00:00,BITSTAMP:XRPUSD,0.62861,0.63369,0.59482,0.61168,11985566.34280602
2024-04-02 02:00:00,BITSTAMP:XRPUSD,0.61132,0.61826,0.579,0.58551,19526830.4145239
2024-04-03 02:00:00,BITSTAMP:XRPUSD,0.58562,0.59355,0.56693,0.57416,10937923.64345598
2024-04-04 02:00:00,BITSTAMP:XRPUSD,0.57368,0.617,0.56246,0.59364,15948385.23397665
2024-04-05 02:00:00,BITSTAMP:XRPUSD,0.59295,0.594,0.569,0.58739,8637976.97241627
2024-04-06 02:00:00,BITSTAMP:XRPUSD,0.58681,0.59899,0.58575,0.59294,3211829.26339076
2024-04-07 02:00:00,BITSTAMP:XRPUSD,0.59319,0.6029,0.58992,0.59449,4248199.34368349
2024-04-08 02:00:00,BITSTAMP:XRPUSD,0.59396,0.6264,0.58834,0.61465,21073991.11166118
2024-04-09 02:00:00,BITSTAMP:XRPUSD,0.6145,0.64263,0.60148,0.6136,14280439.2681069
2024-04-10 02:00:00,BITSTAMP:XRPUSD,0.61315,0.62036,0.593,0.61743,10926639.81918286
2024-04-11 02:00:00,BITSTAMP:XRPUSD,0.61712,0.62137,0.60301,0.60881,9072160.3950516
2024-04-12 02:00:00,BITSTAMP:XRPUSD,0.60859,0.61562,0.51,0.54737,20713277.61586591
2024-04-13 02:00:00,BITSTAMP:XRPUSD,0.54712,0.549,0.42352,0.47906,29105826.9288946
2024-04-14 02:00:00,BITSTAMP:XRPUSD,0.4792,0.50741,0.46421,0.50378,20109033.01677249
2024-04-15 02:00:00,BITSTAMP:XRPUSD,0.50362,0.51933,0.48141,0.49779,14684010.07374393
2024-04-16 02:00:00,BITSTAMP:XRPUSD,0.49646,0.50206,0.476,0.49668,12528793.70471336
2024-04-17 02:00:00,BITSTAMP:XRPUSD,0.49668,0.508,0.47177,0.49499,15189643.59150049
2024-04-18 02:00:00,BITSTAMP:XRPUSD,0.49474,0.50627,0.48566,0.50327,13712827.30853197
2024-04-19 02:00:00,BITSTAMP:XRPUSD,0.50237,0.51091,0.467,0.50358,13991313.97199727
2024-04-20 02:00:00,BITSTAMP:XRPUSD,0.50313,0.5303,0.49851,0.52932,9592730.67132219
2024-04-21 02:00:00,BITSTAMP:XRPUSD,0.52894,0.53709,0.51858,0.5245,5716128.85616794
2024-04-22 02:00:00,BITSTAMP:XRPUSD,0.5247,0.57142,0.52223,0.55652,14534371.03902523
2024-04-23 02:00:00,BITSTAMP:XRPUSD,0.55721,0.55761,0.54193,0.54456,10280486.38449448
2024-04-24 02:00:00,BITSTAMP:XRPUSD,0.54444,0.55159,0.52094,0.52723,17341532.19088091
2024-04-25 02:00:00,BITSTAMP:XRPUSD,0.52688,0.53253,0.51338,0.5253,15156266.72753835
2024-04-26 02:00:00,BITSTAMP:XRPUSD,0.52555,0.53582,0.51457,0.52597,7249786.61209096
2024-04-27 02:00:00,BITSTAMP:XRPUSD,0.52605,0.52626,0.50777,0.51757,4311575.18937371
2024-04-28 02:00:00,BITSTAMP:XRPUSD,0.51785,0.52488,0.50877,0.51,3134045.33709582
2024-04-29 02:00:00,BITSTAMP:XRPUSD,0.50962,0.51745,0.49876,0.51523,6552998.50079532
2024-04-30 02:00:00,BITSTAMP:XRPUSD,0.5149,0.51933,0.48792,0.49984,9876492.10896612
