datetime,symbol,open,high,low,close,volume
2022-08-01 02:00:00,BITSTAMP:XRPUSD,0.37869,0.38597,0.371,0.37965,55878258.46999434
2022-08-02 02:00:00,BITSTAMP:XRPUSD,0.37947,0.39404,0.36654,0.37146,52692560.37992705
2022-08-03 02:00:00,BITSTAMP:XRPUSD,0.37086,0.37711,0.36268,0.36957,51063439.41697999
2022-08-04 02:00:00,BITSTAMP:XRPUSD,0.36981,0.37489,0.364,0.3712,41218006.49470455
2022-08-05 02:00:00,BITSTAMP:XRPUSD,0.37133,0.37887,0.36654,0.37647,87997297.2070632
2022-08-06 02:00:00,BITSTAMP:XRPUSD,0.37674,0.37833,0.37054,0.37129,4582235.83524585
2022-08-07 02:00:00,BITSTAMP:XRPUSD,0.3715,0.37703,0.36815,0.3724,12384369.67651943
2022-08-08 02:00:00,BITSTAMP:XRPUSD,0.37208,0.38447,0.3711,0.37891,50562360.64067106
2022-08-09 02:00:00,BITSTAMP:XRPUSD,0.37864,0.37983,0.36089,0.36796,34860579.20316597
2022-08-10 02:00:00,BITSTAMP:XRPUSD,0.36686,0.38133,0.35823,0.38126,44374946.77379334
2022-08-11 02:00:00,BITSTAMP:XRPUSD,0.38141,0.38554,0.37698,0.38014,44588618.05044949
2022-08-12 02:00:00,BITSTAMP:XRPUSD,0.38036,0.38043,0.37,0.3799,95795825.09986715
2022-08-13 02:00:00,BITSTAMP:XRPUSD,0.37998,0.38754,0.37652,0.37745,8513474.2231688
2022-08-14 02:00:00,BITSTAMP:XRPUSD,0.37804,0.39191,0.37404,0.37531,16808744.56299208
2022-08-15 02:00:00,BITSTAMP:XRPUSD,0.37549,0.38465,0.36604,0.37485,46945901.23942118
2022-08-16 02:00:00,BITSTAMP:XRPUSD,0.37539,0.37805,0.36653,0.37708,58168123.3390142
2022-08-17 02:00:00,BITSTAMP:XRPUSD,0.37749,0.39204,0.3678,0.37899,58028325.35666738
2022-08-18 02:00:00,BITSTAMP:XRPUSD,0.37979,0.38104,0.36908,0.37025,68806206.74158788
2022-08-19 02:00:00,BITSTAMP:XRPUSD,0.37047,0.37048,0.331,0.33458,108634228.20902629
2022-08-20 02:00:00,BITSTAMP:XRPUSD,0.33479,0.34257,0.3323,0.33727,6199026.24679099
2022-08-21 02:00:00,BITSTAMP:XRPUSD,0.33702,0.34862,0.33583,0.34457,11635396.50850394
2022-08-22 02:00:00,BITSTAMP:XRPUSD,0.34465,0.34504,0.33136,0.34392,76180422.6739525
2022-08-23 02:00:00,BITSTAMP:XRPUSD,0.34371,0.34777,0.33228,0.34679,60454299.988151
2022-08-24 02:00:00,BITSTAMP:XRPUSD,0.34728,0.35231,0.33855,0.34542,58962597.40896786
2022-08-25 02:00:00,BITSTAMP:XRPUSD,0.3457,0.35188,0.34321,0.34956,51500341.20490834
2022-08-26 02:00:00,BITSTAMP:XRPUSD,0.34873,0.37118,0.33271,0.33855,92089270.39334092
2022-08-27 02:00:00,BITSTAMP:XRPUSD,0.33867,0.34476,0.32854,0.33467,10010477.18404488
2022-08-28 02:00:00,BITSTAMP:XRPUSD,0.33424,0.3373,0.32136,0.32167,17045358.82498265
2022-08-29 02:00:00,BITSTAMP:XRPUSD,0.32233,0.3342,0.31837,0.33371,97048143.08323643
2022-08-30 02:00:00,BITSTAMP:XRPUSD,0.33382,0.33566,0.3196,0.32646,88700787.50572714
2022-08-31 02:00:00,BITSTAMP:XRPUSD,0.32736,0.33354,0.32284,0.32772,56924055.82286755
