datetime,open,high,low,close,volume
2022-11-01 01:00:00,0.46389,0.46692,0.4543,0.46355,24752684.62630004
2022-11-02 01:00:00,0.46362,0.46562,0.4455,0.45006,12955022.76787646
2022-11-03 01:00:00,0.44983,0.45953,0.44915,0.45502,12583039.07707743
2022-11-04 01:00:00,0.45461,0.50739,0.45338,0.50664,32794804.403099
2022-11-05 01:00:00,0.50638,0.5097,0.48924,0.49315,10278251.28877125
2022-11-06 01:00:00,0.49212,0.49457,0.46818,0.47115,14729094.4072998
2022-11-07 01:00:00,0.47093,0.47993,0.45876,0.46498,70532230.26803
2022-11-08 01:00:00,0.46471,0.46672,0.33604,0.40624,164205322.66959423
2022-11-09 01:00:00,0.40598,0.41141,0.31488,0.33137,116641735.9812473
2022-11-10 01:00:00,0.33176,0.40155,0.3293,0.39339,93067806.18762004
2022-11-11 01:00:00,0.39247,0.39709,0.36554,0.38323,27495052.60259651
2022-11-12 01:00:00,0.3834,0.38381,0.35911,0.36328,11562584.45301406
2022-11-13 01:00:00,0.36251,0.36877,0.33261,0.34049,26014499.7072706
2022-11-14 01:00:00,0.33973,0.37854,0.32021,0.3772,152687879.9465576
2022-11-15 01:00:00,0.3768,0.39698,0.36604,0.38817,79791299.338936
2022-11-16 01:00:00,0.3877,0.3906,0.36129,0.37499,47644529.89479756
2022-11-17 01:00:00,0.37498,0.38673,0.36863,0.38142,46645723.18723994
2022-11-18 01:00:00,0.38148,0.38767,0.37382,0.38234,29351701.28106377
2022-11-19 01:00:00,0.3826,0.38787,0.37516,0.38396,7717973.34889378
2022-11-20 01:00:00,0.38357,0.3957,0.3586,0.36086,28109429.43119653
2022-11-21 01:00:00,0.36075,0.3679,0.34359,0.36413,121969497.53661904
2022-11-22 01:00:00,0.36307,0.37722,0.34797,0.37525,80492490.87778862
2022-11-23 01:00:00,0.37535,0.38151,0.36704,0.38119,67197251.66408801
2022-11-24 01:00:00,0.38118,0.40437,0.37367,0.40137,26277459.70951045
2022-11-25 01:00:00,0.39917,0.41832,0.38858,0.40732,26296100.55532332
2022-11-26 01:00:00,0.40763,0.41373,0.39304,0.39601,7503587.29657616
2022-11-27 01:00:00,0.39673,0.40904,0.39452,0.39666,7809617.06770138
2022-11-28 01:00:00,0.3964,0.39869,0.37192,0.38875,117835591.88558303
2022-11-29 01:00:00,0.38864,0.40354,0.38188,0.39808,68001949.11437958
2022-11-30 01:00:00,0.3978,0.41124,0.39254,0.40789,42165295.86174119
