datetime,symbol,open,high,low,close,volume
2024-03-01 01:00:00,BITSTAMP:XRPUSD,0.58703,0.60381,0.58322,0.60166,11098227.14826829
2024-03-02 01:00:00,BITSTAMP:XRPUSD,0.60229,0.6512,0.59996,0.64514,17898861.43606505
2024-03-03 01:00:00,BITSTAMP:XRPUSD,0.64459,0.64508,0.5888,0.62758,9417631.414989
2024-03-04 01:00:00,BITSTAMP:XRPUSD,0.62694,0.6665,0.61684,0.64833,20206257.99037968
2024-03-05 01:00:00,BITSTAMP:XRPUSD,0.64846,0.66981,0.53333,0.59219,40828324.85816108
2024-03-06 01:00:00,BITSTAMP:XRPUSD,0.59245,0.624,0.57627,0.61256,39363801.6230841
2024-03-07 01:00:00,BITSTAMP:XRPUSD,0.61268,0.64027,0.6068,0.62835,21776452.20308126
2024-03-08 01:00:00,BITSTAMP:XRPUSD,0.62813,0.63463,0.60202,0.62137,11921429.7619827
2024-03-09 01:00:00,BITSTAMP:XRPUSD,0.62112,0.6337,0.61784,0.62121,5964105.9702899
2024-03-10 01:00:00,BITSTAMP:XRPUSD,0.62126,0.6284,0.59718,0.60873,12829101.50607635
2024-03-11 01:00:00,BITSTAMP:XRPUSD,0.60843,0.7449,0.584,0.72316,46103017.93976555
2024-03-12 01:00:00,BITSTAMP:XRPUSD,0.7227,0.73328,0.65828,0.6883,25651768.20275812
2024-03-13 01:00:00,BITSTAMP:XRPUSD,0.68818,0.70256,0.66906,0.68954,11499622.67132528
2024-03-14 01:00:00,BITSTAMP:XRPUSD,0.68969,0.70776,0.63762,0.6694,25097758.61854705
2024-03-15 01:00:00,BITSTAMP:XRPUSD,0.66888,0.675,0.59582,0.63376,19426644.39879168
2024-03-16 01:00:00,BITSTAMP:XRPUSD,0.63459,0.64736,0.5925,0.60265,7383618.42609685
2024-03-17 01:00:00,BITSTAMP:XRPUSD,0.60263,0.62469,0.58663,0.61849,7479838.31557181
2024-03-18 01:00:00,BITSTAMP:XRPUSD,0.61865,0.6685,0.59482,0.64521,14879254.60338916
2024-03-19 01:00:00,BITSTAMP:XRPUSD,0.64513,0.64868,0.57152,0.58547,20259865.36341973
2024-03-20 01:00:00,BITSTAMP:XRPUSD,0.58419,0.61866,0.56833,0.61087,13008551.54985321
2024-03-21 01:00:00,BITSTAMP:XRPUSD,0.61076,0.65442,0.59754,0.64018,25922154.89068539
2024-03-22 01:00:00,BITSTAMP:XRPUSD,0.64021,0.64499,0.599,0.61166,15414524.73888287
2024-03-23 01:00:00,BITSTAMP:XRPUSD,0.61159,0.63207,0.60355,0.61727,6047722.8812604
2024-03-24 01:00:00,BITSTAMP:XRPUSD,0.61701,0.63547,0.61377,0.6325,7448847.24692619
2024-03-25 01:00:00,BITSTAMP:XRPUSD,0.63256,0.6629,0.62655,0.64081,15047749.57863946
2024-03-26 01:00:00,BITSTAMP:XRPUSD,0.64039,0.65312,0.62538,0.63179,9389493.06367338
2024-03-27 01:00:00,BITSTAMP:XRPUSD,0.63146,0.63464,0.606,0.61149,10655996.18512022
2024-03-28 01:00:00,BITSTAMP:XRPUSD,0.61098,0.63763,0.6032,0.62473,19173676.54200561
2024-03-29 01:00:00,BITSTAMP:XRPUSD,0.62478,0.6451,0.609,0.63075,10341687.5349068
2024-03-30 01:00:00,BITSTAMP:XRPUSD,0.62979,0.63745,0.61796,0.62167,4520145.20396323
2024-03-31 01:00:00,BITSTAMP:XRPUSD,0.62142,0.62993,0.62093,0.62919,2771830.3548822
