datetime,open,high,low,close,volume
2023-02-01 01:00:00,0.40556,0.4157,0.39659,0.41394,39438294.8540744
2023-02-02 01:00:00,0.41325,0.41914,0.408,0.40959,36978518.34241495
2023-02-03 01:00:00,0.41012,0.41369,0.40535,0.4119,35724176.09799463
2023-02-04 01:00:00,0.41173,0.42031,0.40767,0.41055,8807703.20922474
2023-02-05 01:00:00,0.41067,0.41184,0.395,0.39856,13811961.82566755
2023-02-06 01:00:00,0.39856,0.40377,0.39104,0.39214,99630844.75096859
2023-02-07 01:00:00,0.39168,0.40486,0.39022,0.40379,58304709.81634374
2023-02-08 01:00:00,0.4036,0.40604,0.39401,0.39775,29153797.10255169
2023-02-09 01:00:00,0.39759,0.40895,0.37288,0.38175,56715595.13479658
2023-02-10 01:00:00,0.38181,0.38782,0.3775,0.38214,26443093.38711864
2023-02-11 01:00:00,0.38156,0.38416,0.38012,0.38367,5572851.43639093
2023-02-12 01:00:00,0.38329,0.38504,0.37176,0.37448,11436083.54561578
2023-02-13 01:00:00,0.37449,0.37839,0.36198,0.37047,198776624.43338764
2023-02-14 01:00:00,0.37032,0.3841,0.365,0.38234,150091602.08189613
2023-02-15 01:00:00,0.3821,0.40239,0.37665,0.40127,34052273.99119339
2023-02-16 01:00:00,0.40126,0.40466,0.38424,0.38499,43037989.49164366
2023-02-17 01:00:00,0.38427,0.40006,0.38112,0.39507,38550958.7353928
2023-02-18 01:00:00,0.39501,0.39754,0.39154,0.39443,4956612.11976957
2023-02-19 01:00:00,0.39421,0.39809,0.38484,0.38619,11620905.95427071
2023-02-20 01:00:00,0.38616,0.40898,0.37738,0.39842,143554182.89692006
2023-02-21 01:00:00,0.3985,0.40244,0.38747,0.39217,85740160.56926115
2023-02-22 01:00:00,0.39204,0.39754,0.38293,0.39539,23738003.05786543
2023-02-23 01:00:00,0.39542,0.398,0.38541,0.38851,41868359.15899766
2023-02-24 01:00:00,0.38837,0.39093,0.3725,0.37859,40882366.69170197
2023-02-25 01:00:00,0.37875,0.37938,0.36909,0.37795,6359469.68505826
2023-02-26 01:00:00,0.37788,0.38052,0.37472,0.37804,8927742.3318423
2023-02-27 01:00:00,0.37792,0.38029,0.36956,0.3788,143906201.06856462
2023-02-28 01:00:00,0.37869,0.38268,0.37146,0.37663,98295697.14173989
