datetime,open,high,low,close,volume
2024-01-01 01:00:00,0.61511,0.63089,0.60811,0.6297,6953277.26877527
2024-01-02 01:00:00,0.62962,0.64076,0.622,0.6243,19667323.93367056
2024-01-03 01:00:00,0.62461,0.63954,0.504,0.58252,38536124.59807346
2024-01-04 01:00:00,0.58245,0.59445,0.56983,0.58755,23848971.96268463
2024-01-05 01:00:00,0.58756,0.58914,0.55374,0.5763,20350939.39550337
2024-01-06 01:00:00,0.57631,0.57631,0.55768,0.5679,5321937.39421741
2024-01-07 01:00:00,0.5682,0.573,0.5466,0.55134,4768989.92700089
2024-01-08 01:00:00,0.55172,0.58208,0.54474,0.57803,21245380.0475396
2024-01-09 01:00:00,0.57819,0.57908,0.55297,0.56681,19738632.16655044
2024-01-10 01:00:00,0.56705,0.61428,0.549,0.60042,24343995.63272373
2024-01-11 01:00:00,0.601,0.62401,0.58591,0.6018,22080384.43079456
2024-01-12 01:00:00,0.602,0.60361,0.552,0.57012,14527318.02864679
2024-01-13 01:00:00,0.56968,0.57739,0.56299,0.57448,3157986.74881424
2024-01-14 01:00:00,0.57419,0.5925,0.57158,0.57613,4496877.72827799
2024-01-15 01:00:00,0.57672,0.58915,0.5686,0.57539,7843688.10970085
2024-01-16 01:00:00,0.57549,0.57975,0.56561,0.57551,7483851.90485337
2024-01-17 01:00:00,0.57585,0.57602,0.56069,0.56805,15841870.92438927
2024-01-18 01:00:00,0.56799,0.56826,0.54252,0.55137,23330599.4010825
2024-01-19 01:00:00,0.55147,0.5532,0.52129,0.54384,29643370.34623239
2024-01-20 01:00:00,0.54349,0.5547,0.53867,0.55331,11791564.95429885
2024-01-21 01:00:00,0.55325,0.55483,0.54535,0.5458,3529816.99623777
2024-01-22 01:00:00,0.54597,0.54923,0.51713,0.52675,15194818.57461757
2024-01-23 01:00:00,0.52686,0.531,0.49594,0.51765,17328531.00532023
2024-01-24 01:00:00,0.51788,0.51886,0.51067,0.51799,9584687.91762654
2024-01-25 01:00:00,0.51794,0.51794,0.50374,0.51355,13848623.46850103
2024-01-26 01:00:00,0.51345,0.53605,0.50813,0.5319,12835676.05809354
2024-01-27 01:00:00,0.53223,0.53469,0.52622,0.53042,3758057.08333973
2024-01-28 01:00:00,0.5304,0.53526,0.52128,0.52413,4341384.36249869
2024-01-29 01:00:00,0.52411,0.53982,0.51855,0.53517,12405639.61422842
2024-01-30 01:00:00,0.53425,0.53879,0.50754,0.51072,12688761.72841523
2024-01-31 01:00:00,0.51069,0.514,0.48557,0.50281,15466589.18045775
