datetime,symbol,open,high,low,close,volume
2025-06-01 02:00:00,BITSTAMP:XRPUSD,2.17516,2.18879,2.12454,2.18045,4050464.23658082
2025-06-02 02:00:00,BITSTAMP:XRPUSD,2.18022,2.20542,2.13703,2.19741,5458744.42070249
2025-06-03 02:00:00,BITSTAMP:XRPUSD,2.19798,2.28378,2.18563,2.24585,8280821.25477231
2025-06-04 02:00:00,BITSTAMP:XRPUSD,2.24672,2.2666,2.19669,2.20228,6633488.99075564
2025-06-05 02:00:00,BITSTAMP:XRPUSD,2.2013,2.22749,2.05938,2.09486,11352557.37558371
2025-06-06 02:00:00,BITSTAMP:XRPUSD,2.09497,2.19221,2.08314,2.16177,8696043.36431554
2025-06-07 02:00:00,BITSTAMP:XRPUSD,2.16103,2.19211,2.14913,2.17808,2601790.89854886
2025-06-08 02:00:00,BITSTAMP:XRPUSD,2.17812,2.29646,2.16818,2.26772,5151963.48485669
2025-06-09 02:00:00,BITSTAMP:XRPUSD,2.26748,2.3301,2.22392,2.32178,5995962.91748582
2025-06-10 02:00:00,BITSTAMP:XRPUSD,2.32017,2.32699,2.26135,2.30757,6246112.69241574
2025-06-11 02:00:00,BITSTAMP:XRPUSD,2.30632,2.33861,2.25374,2.27088,6795512.99764706
2025-06-12 02:00:00,BITSTAMP:XRPUSD,2.2705,2.27298,2.17081,2.19059,7526721.49675541
2025-06-13 02:00:00,BITSTAMP:XRPUSD,2.18972,2.19274,2.0854,2.14847,14650515.51645474
2025-06-14 02:00:00,BITSTAMP:XRPUSD,2.1484,2.17933,2.11023,2.14036,2799517.81192897
2025-06-15 02:00:00,BITSTAMP:XRPUSD,2.141,2.17608,2.13939,2.16637,2270833.09047344
2025-06-16 02:00:00,BITSTAMP:XRPUSD,2.16556,2.33734,2.15198,2.23742,10898569.13822977
2025-06-17 02:00:00,BITSTAMP:XRPUSD,2.23722,2.25777,2.14155,2.15917,8549526.61802234
2025-06-18 02:00:00,BITSTAMP:XRPUSD,2.15972,2.18093,2.11883,2.17113,8060768.40216348
2025-06-19 02:00:00,BITSTAMP:XRPUSD,2.1709,2.18509,2.14486,2.16522,5011884.2827503
2025-06-20 02:00:00,BITSTAMP:XRPUSD,2.16501,2.17974,2.0867,2.11958,7668128.08607249
2025-06-21 02:00:00,BITSTAMP:XRPUSD,2.11924,2.14529,1.99001,2.06382,8520012.67616015
2025-06-22 02:00:00,BITSTAMP:XRPUSD,2.06448,2.09009,1.909,2.01848,14207328.03037997
2025-06-23 02:00:00,BITSTAMP:XRPUSD,2.01813,2.17206,1.96289,2.15997,16204558.82045114
2025-06-24 02:00:00,BITSTAMP:XRPUSD,2.16009,2.21746,2.13292,2.19087,9206446.429279
2025-06-25 02:00:00,BITSTAMP:XRPUSD,2.19172,2.231,2.17106,2.18651,7988080.00108381
2025-06-26 02:00:00,BITSTAMP:XRPUSD,2.18689,2.2136,2.09634,2.10621,11632298.81550045
2025-06-27 02:00:00,BITSTAMP:XRPUSD,2.1059,2.15591,2.06835,2.14276,11469495.64240419
2025-06-28 02:00:00,BITSTAMP:XRPUSD,2.14375,2.20844,2.13566,2.18638,3663514.26376291
2025-06-29 02:00:00,BITSTAMP:XRPUSD,2.18583,2.22024,2.17633,2.20666,2725743.91471684
2025-06-30 02:00:00,BITSTAMP:XRPUSD,2.20678,2.32749,2.16546,2.23863,15045886.88322569
