datetime,open,high,low,close,volume
2022-09-01 02:00:00,0.32769,0.33333,0.32131,0.33295,60248790.2179771
2022-09-02 02:00:00,0.33325,0.33515,0.32498,0.33123,116985159.64111687
2022-09-03 02:00:00,0.33169,0.33704,0.3266,0.32952,5692671.37671221
2022-09-04 02:00:00,0.32977,0.33254,0.32742,0.33158,11910400.68579248
2022-09-05 02:00:00,0.33191,0.33364,0.32208,0.33288,83993835.47433293
2022-09-06 02:00:00,0.33286,0.34304,0.3178,0.32096,106120855.18577625
2022-09-07 02:00:00,0.3211,0.33854,0.31233,0.33691,68669595.73025674
2022-09-08 02:00:00,0.33696,0.34336,0.3282,0.33949,70996478.95884398
2022-09-09 02:00:00,0.33976,0.35954,0.33944,0.35732,119555205.77478883
2022-09-10 02:00:00,0.35685,0.362,0.35163,0.35746,16651005.68557507
2022-09-11 02:00:00,0.35748,0.3603,0.34904,0.35517,25772738.26749193
2022-09-12 02:00:00,0.35462,0.36,0.34773,0.35985,103645349.76473993
2022-09-13 02:00:00,0.36,0.36027,0.33077,0.33257,84654887.71927774
2022-09-14 02:00:00,0.33251,0.34404,0.33137,0.34161,58700523.89855862
2022-09-15 02:00:00,0.34165,0.34264,0.32441,0.3262,141664733.92214465
2022-09-16 02:00:00,0.32592,0.35807,0.32127,0.35508,44809382.67163672
2022-09-17 02:00:00,0.35513,0.38039,0.34627,0.37617,23571005.27228136
2022-09-18 02:00:00,0.37632,0.39754,0.35572,0.35783,41050602.65439018
2022-09-19 02:00:00,0.3579,0.39287,0.3398,0.38471,115520840.29320838
2022-09-20 02:00:00,0.3856,0.42304,0.36949,0.41558,107585949.53034633
2022-09-21 02:00:00,0.41278,0.4335,0.38055,0.39587,84388246.05978973
2022-09-22 02:00:00,0.3934,0.49954,0.39279,0.48468,81310225.4104861
2022-09-23 02:00:00,0.48654,0.55829,0.45649,0.50676,154337494.36468837
2022-09-24 02:00:00,0.50644,0.5194,0.47204,0.4879,30410992.0365855
2022-09-25 02:00:00,0.48782,0.52053,0.47581,0.49174,38592205.66417608
2022-09-26 02:00:00,0.49228,0.50156,0.45754,0.46839,123858396.53908029
2022-09-27 02:00:00,0.46851,0.48744,0.435,0.44554,88813804.02465488
2022-09-28 02:00:00,0.44604,0.45504,0.41704,0.44905,73163413.20792165
2022-09-29 02:00:00,0.44886,0.50952,0.42642,0.4859,74436696.17357011
2022-09-30 02:00:00,0.48754,0.49854,0.46906,0.47947,94190048.31572418
