datetime,symbol,open,high,low,close,volume
2023-08-01 02:00:00,BITSTAMP:XRPUSD,0.697,0.70768,0.67014,0.70665,15319047.81529777
2023-08-02 02:00:00,BITSTAMP:XRPUSD,0.70668,0.7076,0.67587,0.68475,12751381.86976406
2023-08-03 02:00:00,BITSTAMP:XRPUSD,0.68429,0.68707,0.65364,0.66296,22178766.04082497
2023-08-04 02:00:00,BITSTAMP:XRPUSD,0.66165,0.66699,0.6242,0.63532,21236774.78427485
2023-08-05 02:00:00,BITSTAMP:XRPUSD,0.63431,0.63443,0.61,0.62836,12358402.05282552
2023-08-06 02:00:00,BITSTAMP:XRPUSD,0.62845,0.63754,0.61818,0.6232,15372667.45580585
2023-08-07 02:00:00,BITSTAMP:XRPUSD,0.623,0.62856,0.59604,0.62279,20609914.28043475
2023-08-08 02:00:00,BITSTAMP:XRPUSD,0.62224,0.64778,0.6135,0.6415,16652371.73102082
2023-08-09 02:00:00,BITSTAMP:XRPUSD,0.6415,0.66556,0.63193,0.64284,21572122.94524366
2023-08-10 02:00:00,BITSTAMP:XRPUSD,0.6433,0.64383,0.62371,0.63242,14571749.77844493
2023-08-11 02:00:00,BITSTAMP:XRPUSD,0.63201,0.64,0.62538,0.63115,15266740.47524957
2023-08-12 02:00:00,BITSTAMP:XRPUSD,0.63098,0.6325,0.6218,0.62694,4710945.69670574
2023-08-13 02:00:00,BITSTAMP:XRPUSD,0.62694,0.63793,0.6234,0.62595,8696816.49284971
2023-08-14 02:00:00,BITSTAMP:XRPUSD,0.62506,0.63617,0.6237,0.63446,8283219.31863415
2023-08-15 02:00:00,BITSTAMP:XRPUSD,0.63371,0.63398,0.58,0.60973,17877046.04247268
2023-08-16 02:00:00,BITSTAMP:XRPUSD,0.60902,0.616,0.572,0.58853,18042755.36705606
2023-08-17 02:00:00,BITSTAMP:XRPUSD,0.58788,0.59405,0.4309,0.50691,34011760.66300639
2023-08-18 02:00:00,BITSTAMP:XRPUSD,0.50561,0.52207,0.48357,0.50585,27416268.44683584
2023-08-19 02:00:00,BITSTAMP:XRPUSD,0.50543,0.52414,0.501,0.51997,10382384.35979857
2023-08-20 02:00:00,BITSTAMP:XRPUSD,0.51999,0.55783,0.51599,0.53894,11100707.13641385
2023-08-21 02:00:00,BITSTAMP:XRPUSD,0.53835,0.53887,0.50298,0.52467,14407345.90984816
2023-08-22 02:00:00,BITSTAMP:XRPUSD,0.52461,0.52533,0.50343,0.52069,11845224.60397426
2023-08-23 02:00:00,BITSTAMP:XRPUSD,0.52093,0.53645,0.51571,0.52968,8211731.26982935
2023-08-24 02:00:00,BITSTAMP:XRPUSD,0.53008,0.53146,0.511,0.5186,9683363.90299941
2023-08-25 02:00:00,BITSTAMP:XRPUSD,0.51814,0.5315,0.50764,0.52601,11330358.27274053
2023-08-26 02:00:00,BITSTAMP:XRPUSD,0.52595,0.5276,0.518,0.5232,3425630.20174629
2023-08-27 02:00:00,BITSTAMP:XRPUSD,0.52261,0.5297,0.51753,0.52362,4660625.56446455
2023-08-28 02:00:00,BITSTAMP:XRPUSD,0.52327,0.52435,0.51,0.52295,9321267.97740928
2023-08-29 02:00:00,BITSTAMP:XRPUSD,0.52258,0.54915,0.5119,0.53956,14154953.48345453
2023-08-30 02:00:00,BITSTAMP:XRPUSD,0.54011,0.54028,0.522,0.52866,6524664.30606376
2023-08-31 02:00:00,BITSTAMP:XRPUSD,0.52823,0.52858,0.4958,0.51057,10033935.34162493
