datetime,open,high,low,close,volume
2022-06-01 02:00:00,0.42091,0.426,0.38854,0.39777,62190282.56608618
2022-06-02 02:00:00,0.39699,0.40664,0.38951,0.40479,56454535.45915988
2022-06-03 02:00:00,0.40468,0.40974,0.38255,0.38965,82024562.84332472
2022-06-04 02:00:00,0.39027,0.3939,0.38429,0.39226,8678095.53530875
2022-06-05 02:00:00,0.39223,0.39918,0.38931,0.3951,12981517.77714735
2022-06-06 02:00:00,0.39495,0.40873,0.39384,0.40263,57856592.78099316
2022-06-07 02:00:00,0.40071,0.41657,0.38367,0.40746,60701076.12350186
2022-06-08 02:00:00,0.40765,0.40988,0.39422,0.39999,50760733.26029342
2022-06-09 02:00:00,0.4005,0.40347,0.39554,0.39963,41751585.31322268
2022-06-10 02:00:00,0.39963,0.41104,0.37554,0.38106,87633340.60726213
2022-06-11 02:00:00,0.38088,0.38804,0.35515,0.3596,16352698.96109203
2022-06-12 02:00:00,0.35962,0.36486,0.33935,0.34278,25572316.87922683
2022-06-13 02:00:00,0.3433,0.35004,0.3007,0.31072,93145451.00990663
2022-06-14 02:00:00,0.31133,0.32554,0.29338,0.32108,81476593.54301
2022-06-15 02:00:00,0.32101,0.34654,0.29733,0.34371,90279376.90886293
2022-06-16 02:00:00,0.3429,0.34704,0.30689,0.31261,72680354.92072378
2022-06-17 02:00:00,0.31267,0.33918,0.31025,0.32064,87781219.906621
2022-06-18 02:00:00,0.3204,0.32579,0.28704,0.30752,28010184.63114844
2022-06-19 02:00:00,0.30777,0.332,0.29781,0.32585,34179639.64751138
2022-06-20 02:00:00,0.3257,0.32804,0.31304,0.32214,63663897.24872304
2022-06-21 02:00:00,0.32209,0.33692,0.31804,0.32842,55811948.53155555
2022-06-22 02:00:00,0.32757,0.32918,0.31803,0.32198,53651684.06689506
2022-06-23 02:00:00,0.3224,0.33641,0.321,0.33526,52122544.54868648
2022-06-24 02:00:00,0.33526,0.38709,0.33523,0.36673,117788177.21217643
2022-06-25 02:00:00,0.3671,0.37354,0.35404,0.36716,13253980.14354406
2022-06-26 02:00:00,0.36659,0.37454,0.35754,0.35866,20361039.35352814
2022-06-27 02:00:00,0.35872,0.3668,0.34701,0.35303,69133145.0889746
2022-06-28 02:00:00,0.35344,0.35545,0.33499,0.337,84966396.82824974
2022-06-29 02:00:00,0.33715,0.34093,0.31979,0.32881,82245057.8990786
2022-06-30 02:00:00,0.32884,0.33304,0.30557,0.33233,83054957.71411338
