datetime,symbol,open,high,low,close,volume
2025-01-01 01:00:00,BITSTAMP:XRPUSD,2.07861,2.3491,2.07861,2.326,9660245.76548245
2025-01-02 01:00:00,BITSTAMP:XRPUSD,2.3287,2.44625,2.32563,2.4004,18326316.28420819
2025-01-03 01:00:00,BITSTAMP:XRPUSD,2.40042,2.4775,2.39562,2.45331,15430969.20458582
2025-01-04 01:00:00,BITSTAMP:XRPUSD,2.45315,2.50564,2.40179,2.41671,6112212.29348493
2025-01-05 01:00:00,BITSTAMP:XRPUSD,2.42041,2.42707,2.32802,2.39849,5264431.48806107
2025-01-06 01:00:00,BITSTAMP:XRPUSD,2.40238,2.4578,2.36687,2.42045,7688510.24863964
2025-01-07 01:00:00,BITSTAMP:XRPUSD,2.42113,2.46726,2.25667,2.27042,18651416.73481833
2025-01-08 01:00:00,BITSTAMP:XRPUSD,2.27151,2.39783,2.2,2.37273,20439914.53170469
2025-01-09 01:00:00,BITSTAMP:XRPUSD,2.3716,2.39452,2.23429,2.27256,10429068.88290769
2025-01-10 01:00:00,BITSTAMP:XRPUSD,2.27265,2.36993,2.2469,2.34174,12449334.12644628
2025-01-11 01:00:00,BITSTAMP:XRPUSD,2.34174,2.60263,2.32536,2.5754,21135030.51177369
2025-01-12 01:00:00,BITSTAMP:XRPUSD,2.57609,2.58193,2.46977,2.50292,12240090.82222022
2025-01-13 01:00:00,BITSTAMP:XRPUSD,2.503,2.5633,2.32867,2.52451,23186091.52290926
2025-01-14 01:00:00,BITSTAMP:XRPUSD,2.52256,2.69664,2.51193,2.66812,18308079.3818717
2025-01-15 01:00:00,BITSTAMP:XRPUSD,2.66605,3.2002,2.64901,3.1429,41818536.92920102
2025-01-16 01:00:00,BITSTAMP:XRPUSD,3.14461,3.4,2.92,3.24393,54563955.90136158
2025-01-17 01:00:00,BITSTAMP:XRPUSD,3.245,3.35362,3.17724,3.29261,31707549.98314736
2025-01-18 01:00:00,BITSTAMP:XRPUSD,3.29402,3.29916,3.05634,3.26709,22563614.83059447
2025-01-19 01:00:00,BITSTAMP:XRPUSD,3.26404,3.28923,2.8,2.95454,27131824.49825737
2025-01-20 01:00:00,BITSTAMP:XRPUSD,2.95641,3.36489,2.907,3.10244,32354417.84483637
2025-01-21 01:00:00,BITSTAMP:XRPUSD,3.10229,3.24113,3.01153,3.17451,15882403.79645316
2025-01-22 01:00:00,BITSTAMP:XRPUSD,3.1748,3.28435,3.13366,3.17744,16173323.74182465
2025-01-23 01:00:00,BITSTAMP:XRPUSD,3.17922,3.18512,3.03641,3.11927,18030197.37520283
2025-01-24 01:00:00,BITSTAMP:XRPUSD,3.11992,3.20392,3.05538,3.10109,17219188.54956491
2025-01-25 01:00:00,BITSTAMP:XRPUSD,3.09772,3.1438,3.07782,3.10728,10091967.78041868
2025-01-26 01:00:00,BITSTAMP:XRPUSD,3.10765,3.14282,3.0081,3.02179,9448147.42021985
2025-01-27 01:00:00,BITSTAMP:XRPUSD,3.01965,3.05868,2.65,3.05451,38423250.6454671
2025-01-28 01:00:00,BITSTAMP:XRPUSD,3.05035,3.21368,3.006,3.05574,20215853.61083077
2025-01-29 01:00:00,BITSTAMP:XRPUSD,3.05567,3.13595,2.9,3.06809,15934018.5123144
2025-01-30 01:00:00,BITSTAMP:XRPUSD,3.0724,3.15456,3.04786,3.1282,10124936.03377608
2025-01-31 01:00:00,BITSTAMP:XRPUSD,3.13003,3.13415,3.00096,3.03522,11411104.72652562
