datetime,open,high,low,close,volume
2022-10-01 02:00:00,0.47918,0.48604,0.46704,0.47535,9576568.15227903
2022-10-02 02:00:00,0.47517,0.4785,0.44354,0.4481,20974416.45367139
2022-10-03 02:00:00,0.44753,0.4693,0.43754,0.46238,91254276.62226506
2022-10-04 02:00:00,0.46261,0.48557,0.45148,0.47948,72926026.0821617
2022-10-05 02:00:00,0.47947,0.50154,0.47183,0.4894,65408810.33770894
2022-10-06 02:00:00,0.48874,0.5059,0.4886,0.49288,48099864.36122706
2022-10-07 02:00:00,0.49238,0.53331,0.48203,0.51938,50617639.63013671
2022-10-08 02:00:00,0.51657,0.529,0.51178,0.51638,7102822.89478274
2022-10-09 02:00:00,0.5158,0.548,0.50646,0.53189,11795976.41447534
2022-10-10 02:00:00,0.53171,0.5378,0.49354,0.49354,78837817.07900922
2022-10-11 02:00:00,0.49304,0.50205,0.476,0.48601,66489074.12719467
2022-10-12 02:00:00,0.48602,0.49597,0.47792,0.48863,31751517.47629766
2022-10-13 02:00:00,0.48791,0.48937,0.43804,0.4792,57618180.59775818
2022-10-14 02:00:00,0.48017,0.51176,0.47854,0.48844,44534177.69375722
2022-10-15 02:00:00,0.48864,0.49012,0.4779,0.4814,3555500.18685331
2022-10-16 02:00:00,0.4819,0.48719,0.46823,0.47677,6455915.01996543
2022-10-17 02:00:00,0.47653,0.48225,0.46282,0.47963,63167389.16558619
2022-10-18 02:00:00,0.48132,0.48411,0.45737,0.46587,49126190.09525164
2022-10-19 02:00:00,0.46583,0.46648,0.4473,0.45068,34262140.8305009
2022-10-20 02:00:00,0.45036,0.46452,0.42254,0.44669,41655161.98994342
2022-10-21 02:00:00,0.44644,0.46177,0.43489,0.46174,45122248.46469818
2022-10-22 02:00:00,0.46201,0.47054,0.45641,0.46521,4185897.4080806
2022-10-23 02:00:00,0.46591,0.4724,0.45194,0.46889,7575811.04291861
2022-10-24 02:00:00,0.469,0.47282,0.44817,0.45333,67307742.08329794
2022-10-25 02:00:00,0.45296,0.47281,0.44312,0.46073,51560001.93564137
2022-10-26 02:00:00,0.46136,0.47136,0.45654,0.46893,28134150.72864836
2022-10-27 02:00:00,0.46859,0.48211,0.45876,0.4636,13714851.26317113
2022-10-28 02:00:00,0.46159,0.47554,0.45646,0.47441,13752395.84896038
2022-10-29 02:00:00,0.47456,0.4838,0.46651,0.47046,15154355.01748669
2022-10-30 02:00:00,0.47045,0.47327,0.4539,0.45835,18081462.17401493
2022-10-31 01:00:00,0.45833,0.46739,0.44751,0.46474,52874499.47356922
