datetime,symbol,open,high,low,close,volume
2023-05-01 02:00:00,BITSTAMP:XRPUSD,0.47128,0.47245,0.4545,0.4649,25480786.47757019
2023-05-02 02:00:00,BITSTAMP:XRPUSD,0.46443,0.46639,0.45505,0.46479,26561079.75313871
2023-05-03 02:00:00,BITSTAMP:XRPUSD,0.46465,0.46544,0.45026,0.4634,19081873.54104638
2023-05-04 02:00:00,BITSTAMP:XRPUSD,0.4633,0.46511,0.45497,0.46114,28081578.07629353
2023-05-05 02:00:00,BITSTAMP:XRPUSD,0.46095,0.47054,0.45504,0.46759,18809835.29982852
2023-05-06 02:00:00,BITSTAMP:XRPUSD,0.46788,0.46954,0.45254,0.4596,3753407.15992168
2023-05-07 02:00:00,BITSTAMP:XRPUSD,0.45948,0.46054,0.44506,0.44919,4941517.82512494
2023-05-08 02:00:00,BITSTAMP:XRPUSD,0.4492,0.45184,0.41001,0.42862,48659455.4246014
2023-05-09 02:00:00,BITSTAMP:XRPUSD,0.42863,0.43086,0.42063,0.42896,42116340.87152586
2023-05-10 02:00:00,BITSTAMP:XRPUSD,0.42904,0.43408,0.412,0.43057,42456134.26882506
2023-05-11 02:00:00,BITSTAMP:XRPUSD,0.43047,0.43065,0.41154,0.42098,48651271.09663443
2023-05-12 02:00:00,BITSTAMP:XRPUSD,0.42099,0.44429,0.41581,0.43064,50325534.42476225
2023-05-13 02:00:00,BITSTAMP:XRPUSD,0.42994,0.42994,0.42303,0.42445,3290043.87897984
2023-05-14 02:00:00,BITSTAMP:XRPUSD,0.42407,0.43185,0.42149,0.42577,3475197.10407316
2023-05-15 02:00:00,BITSTAMP:XRPUSD,0.42532,0.43034,0.42151,0.42746,51133083.11521239
2023-05-16 02:00:00,BITSTAMP:XRPUSD,0.42803,0.44293,0.41856,0.4426,48607976.40764402
2023-05-17 02:00:00,BITSTAMP:XRPUSD,0.44267,0.46129,0.4373,0.44824,60895040.84422851
2023-05-18 02:00:00,BITSTAMP:XRPUSD,0.44824,0.47254,0.4431,0.45933,57965123.97279825
2023-05-19 02:00:00,BITSTAMP:XRPUSD,0.45971,0.47546,0.45736,0.46759,43291341.98364125
2023-05-20 02:00:00,BITSTAMP:XRPUSD,0.46798,0.47204,0.46204,0.46864,4406710.97969208
2023-05-21 02:00:00,BITSTAMP:XRPUSD,0.46927,0.47075,0.45537,0.45735,5320020.8129173
2023-05-22 02:00:00,BITSTAMP:XRPUSD,0.45749,0.4674,0.44933,0.46137,52889157.4835305
2023-05-23 02:00:00,BITSTAMP:XRPUSD,0.46193,0.46734,0.45867,0.46535,39830180.13955306
2023-05-24 02:00:00,BITSTAMP:XRPUSD,0.46518,0.46518,0.44554,0.45351,42520485.04007382
2023-05-25 02:00:00,BITSTAMP:XRPUSD,0.4529,0.45483,0.44304,0.454,35609252.81463914
2023-05-26 02:00:00,BITSTAMP:XRPUSD,0.45399,0.47,0.45265,0.46861,37876881.86938533
2023-05-27 02:00:00,BITSTAMP:XRPUSD,0.46861,0.47917,0.46504,0.4718,10979081.26776486
2023-05-28 02:00:00,BITSTAMP:XRPUSD,0.47201,0.48604,0.47021,0.48229,12828264.81782116
2023-05-29 02:00:00,BITSTAMP:XRPUSD,0.48217,0.49543,0.4761,0.49472,41316365.027467
2023-05-30 02:00:00,BITSTAMP:XRPUSD,0.49468,0.52925,0.48891,0.52153,58307111.82221322
2023-05-31 02:00:00,BITSTAMP:XRPUSD,0.52111,0.52778,0.50013,0.51718,49789557.52082537
