datetime,open,high,low,close,volume
2024-07-01 02:00:00,0.47537,0.4842,0.47492,0.47657,6352740.88254384
2024-07-02 02:00:00,0.4765,0.48808,0.4755,0.48466,4133464.68387894
2024-07-03 02:00:00,0.48459,0.48614,0.461,0.467,9086821.252683
2024-07-04 02:00:00,0.46688,0.469,0.4313,0.43245,12691036.89701085
2024-07-05 02:00:00,0.43287,0.43331,0.38249,0.42513,23709028.51115376
2024-07-06 02:00:00,0.42437,0.44971,0.42349,0.44905,3423028.17538968
2024-07-07 02:00:00,0.44907,0.44907,0.41827,0.4195,4295033.0783927
2024-07-08 02:00:00,0.41965,0.44345,0.40352,0.43146,13096362.48358761
2024-07-09 02:00:00,0.43095,0.43779,0.42742,0.43557,10172982.64969246
2024-07-10 02:00:00,0.43571,0.44237,0.43121,0.43875,7656882.9821347
2024-07-11 02:00:00,0.43861,0.45468,0.43641,0.44914,7460344.65928545
2024-07-12 02:00:00,0.44923,0.47775,0.44478,0.47447,11519551.55896192
2024-07-13 02:00:00,0.47454,0.566,0.47432,0.52624,21202363.27045176
2024-07-14 02:00:00,0.52568,0.54012,0.51367,0.52021,9173000.10841602
2024-07-15 02:00:00,0.52126,0.54044,0.52126,0.53816,11163467.69523635
2024-07-16 02:00:00,0.53728,0.595,0.53224,0.57946,19520913.18403769
2024-07-17 02:00:00,0.57923,0.63741,0.57864,0.62542,26187711.94663547
2024-07-18 02:00:00,0.628,0.63674,0.55771,0.56963,17909600.10124839
2024-07-19 02:00:00,0.56889,0.58657,0.54043,0.57411,15710237.04726997
2024-07-20 02:00:00,0.57361,0.6049,0.57137,0.59378,8675211.85226167
2024-07-21 02:00:00,0.59477,0.608,0.573,0.598,9078076.12875794
2024-07-22 02:00:00,0.59841,0.623,0.586,0.60776,18602362.25921381
2024-07-23 02:00:00,0.60853,0.617,0.58059,0.59771,16519632.87225127
2024-07-24 02:00:00,0.59714,0.63255,0.592,0.61838,16117555.18935813
2024-07-25 02:00:00,0.6168,0.62655,0.58475,0.59939,20244674.85937274
2024-07-26 02:00:00,0.59757,0.609,0.58647,0.60337,10760486.47155781
2024-07-27 02:00:00,0.60297,0.60914,0.584,0.596,4491365.92110807
2024-07-28 02:00:00,0.5951,0.61442,0.59127,0.60138,3749658.75157967
2024-07-29 02:00:00,0.60035,0.612,0.592,0.60215,7004402.41460957
2024-07-30 02:00:00,0.60183,0.63715,0.59563,0.62794,17285121.64166753
2024-07-31 02:00:00,0.62766,0.65806,0.62191,0.62287,19842069.20619166
