datetime,symbol,open,high,low,close,volume
2022-12-01 01:00:00,BITSTAMP:XRPUSD,0.40769,0.40929,0.39432,0.39684,35351359.09364729
2022-12-02 01:00:00,BITSTAMP:XRPUSD,0.39673,0.3974,0.38366,0.39583,38380817.79619674
2022-12-03 01:00:00,BITSTAMP:XRPUSD,0.39579,0.39695,0.38536,0.38716,7263277.46101233
2022-12-04 01:00:00,BITSTAMP:XRPUSD,0.38774,0.39317,0.38633,0.38952,19547696.55928547
2022-12-05 01:00:00,BITSTAMP:XRPUSD,0.38942,0.39528,0.38004,0.38955,57598301.85517174
2022-12-06 01:00:00,BITSTAMP:XRPUSD,0.38928,0.39236,0.38015,0.39144,55215676.11062909
2022-12-07 01:00:00,BITSTAMP:XRPUSD,0.39131,0.39236,0.37363,0.38346,56051051.82497413
2022-12-08 01:00:00,BITSTAMP:XRPUSD,0.38329,0.39617,0.38271,0.39432,31622208.9531673
2022-12-09 01:00:00,BITSTAMP:XRPUSD,0.39449,0.39505,0.38455,0.38885,63741737.11514062
2022-12-10 01:00:00,BITSTAMP:XRPUSD,0.38893,0.38903,0.38568,0.38664,3659013.98641548
2022-12-11 01:00:00,BITSTAMP:XRPUSD,0.38654,0.38857,0.37821,0.38084,16320077.51818749
2022-12-12 01:00:00,BITSTAMP:XRPUSD,0.3806,0.38976,0.37076,0.38712,82004576.00457205
2022-12-13 01:00:00,BITSTAMP:XRPUSD,0.38738,0.39853,0.3774,0.39507,121006912.22502498
2022-12-14 01:00:00,BITSTAMP:XRPUSD,0.39518,0.39547,0.37751,0.3851,103846273.99906869
2022-12-15 01:00:00,BITSTAMP:XRPUSD,0.38521,0.38669,0.37376,0.3785,110370664.85789116
2022-12-16 01:00:00,BITSTAMP:XRPUSD,0.37848,0.38064,0.34584,0.35171,182204631.60059252
2022-12-17 01:00:00,BITSTAMP:XRPUSD,0.35112,0.35704,0.347,0.35469,32454726.33415135
2022-12-18 01:00:00,BITSTAMP:XRPUSD,0.35478,0.35554,0.34755,0.35005,12150792.7928892
2022-12-19 01:00:00,BITSTAMP:XRPUSD,0.35036,0.35328,0.33219,0.33916,195228768.73138577
2022-12-20 01:00:00,BITSTAMP:XRPUSD,0.33907,0.35322,0.336,0.348,160195456.3954239
2022-12-21 01:00:00,BITSTAMP:XRPUSD,0.34814,0.35028,0.33706,0.34498,118823705.79008347
2022-12-22 01:00:00,BITSTAMP:XRPUSD,0.34484,0.35049,0.34134,0.34961,99173243.42324889
2022-12-23 01:00:00,BITSTAMP:XRPUSD,0.34942,0.35495,0.34693,0.35452,82303992.84907754
2022-12-24 01:00:00,BITSTAMP:XRPUSD,0.35449,0.35451,0.35095,0.35203,6923976.30403026
2022-12-25 01:00:00,BITSTAMP:XRPUSD,0.35174,0.35177,0.3441,0.34558,13095333.96493309
2022-12-26 01:00:00,BITSTAMP:XRPUSD,0.34558,0.36999,0.34543,0.36613,68396105.75564651
2022-12-27 01:00:00,BITSTAMP:XRPUSD,0.36553,0.37303,0.35836,0.36734,83387064.51209915
2022-12-28 01:00:00,BITSTAMP:XRPUSD,0.36734,0.3685,0.35472,0.35596,72512708.23914832
2022-12-29 01:00:00,BITSTAMP:XRPUSD,0.35588,0.35761,0.33667,0.3424,93572001.4422115
2022-12-30 01:00:00,BITSTAMP:XRPUSD,0.34183,0.34604,0.33351,0.34536,51544603.02529718
2022-12-31 01:00:00,BITSTAMP:XRPUSD,0.34427,0.34472,0.33879,0.33902,8419436.52072773
