datetime,symbol,open,high,low,close,volume
2024-06-01 02:00:00,BITSTAMP:XRPUSD,0.51727,0.52132,0.51693,0.51811,1148992.66040164
2024-06-02 02:00:00,BITSTAMP:XRPUSD,0.51805,0.52054,0.50781,0.5136,2883390.81056315
2024-06-03 02:00:00,BITSTAMP:XRPUSD,0.51337,0.52277,0.51152,0.51971,6146266.22927143
2024-06-04 02:00:00,BITSTAMP:XRPUSD,0.51971,0.53017,0.5183,0.5258,7883741.08031973
2024-06-05 02:00:00,BITSTAMP:XRPUSD,0.52588,0.53222,0.5241,0.52568,7231911.58093866
2024-06-06 02:00:00,BITSTAMP:XRPUSD,0.52596,0.5278,0.51551,0.52126,5527533.24076177
2024-06-07 02:00:00,BITSTAMP:XRPUSD,0.52122,0.52758,0.454,0.49888,20125468.04264138
2024-06-08 02:00:00,BITSTAMP:XRPUSD,0.49878,0.5005,0.48981,0.49283,3468824.48546239
2024-06-09 02:00:00,BITSTAMP:XRPUSD,0.49255,0.49921,0.491,0.49861,2137585.08631095
2024-06-10 02:00:00,BITSTAMP:XRPUSD,0.49862,0.50576,0.49351,0.49661,7817768.41413907
2024-06-11 02:00:00,BITSTAMP:XRPUSD,0.49664,0.49664,0.47062,0.4802,16443083.14533941
2024-06-12 02:00:00,BITSTAMP:XRPUSD,0.4802,0.498,0.47411,0.49153,12721130.4579166
2024-06-13 02:00:00,BITSTAMP:XRPUSD,0.4912,0.4912,0.47554,0.4769,11421753.72187656
2024-06-14 02:00:00,BITSTAMP:XRPUSD,0.47699,0.481,0.45968,0.47442,12318217.87255495
2024-06-15 02:00:00,BITSTAMP:XRPUSD,0.47434,0.50493,0.47393,0.49035,4657160.82825388
2024-06-16 02:00:00,BITSTAMP:XRPUSD,0.4903,0.49921,0.48756,0.48883,3225134.82972926
2024-06-17 02:00:00,BITSTAMP:XRPUSD,0.48886,0.5204,0.48381,0.50542,22078879.44430436
2024-06-18 02:00:00,BITSTAMP:XRPUSD,0.50467,0.50957,0.47,0.49067,16183133.84381105
2024-06-19 02:00:00,BITSTAMP:XRPUSD,0.49042,0.49926,0.48667,0.49338,8360649.50373337
2024-06-20 02:00:00,BITSTAMP:XRPUSD,0.49315,0.50209,0.48807,0.48849,8759295.29345003
2024-06-21 02:00:00,BITSTAMP:XRPUSD,0.48862,0.49568,0.47937,0.48885,12125115.0234933
2024-06-22 02:00:00,BITSTAMP:XRPUSD,0.48869,0.48945,0.484,0.48649,1820565.84892181
2024-06-23 02:00:00,BITSTAMP:XRPUSD,0.4867,0.48881,0.47393,0.47925,3053182.91936032
2024-06-24 02:00:00,BITSTAMP:XRPUSD,0.47925,0.48224,0.46195,0.47362,9705957.94068341
2024-06-25 02:00:00,BITSTAMP:XRPUSD,0.47385,0.47981,0.47287,0.47558,5423276.26659425
2024-06-26 02:00:00,BITSTAMP:XRPUSD,0.4757,0.478,0.46522,0.46934,4519825.75639405
2024-06-27 02:00:00,BITSTAMP:XRPUSD,0.46949,0.47673,0.46528,0.47455,5402426.2962119
2024-06-28 02:00:00,BITSTAMP:XRPUSD,0.47452,0.48034,0.46871,0.4707,6540674.67421918
2024-06-29 02:00:00,BITSTAMP:XRPUSD,0.47084,0.476,0.47079,0.47181,1451446.49905907
2024-06-30 02:00:00,BITSTAMP:XRPUSD,0.47188,0.47759,0.4695,0.47535,1916767.44432073
